field_2000,field_2010,Test,TABLENAME,FIELDNAME1,FIELDNAME2,FIELDNAME3,FIELDNAME4,FIELDNAME5
P001001,P001001,TRUE,TOTAL POPULATION ,,,,,
P002001,P002001,TRUE,URBAN AND RURAL ,,,,,
P002002,P002002,TRUE,URBAN AND RURAL,Urban:,,,,
P002003,P002003,TRUE,URBAN AND RURAL,Urban:,Inside urbanized areas,,,
P002004,P002004,TRUE,URBAN AND RURAL,Urban:,Inside urban clusters,,,
P002005,P002005,TRUE,URBAN AND RURAL,Rural,,,,
P002006,P002006,TRUE,URBAN AND RURAL,Not defined for this file,,,,
P007001,P003001,TRUE,RACE ,,,,,
P007002,P003002,TRUE,RACE,White alone,,,,
P007003,P003003,TRUE,RACE,Black or African American alone,,,,
P007004,P003004,TRUE,RACE,American Indian and Alaska Native alone,,,,
P007005,P003005,TRUE,RACE,Asian alone,,,,
P007006,P003006,TRUE,RACE,Native Hawaiian and Other Pacific Islander alone,,,,
P007007,P003007,TRUE,RACE,Some Other Race alone,,,,
P007008,P003008,TRUE,RACE,Two or More Races,,,,
P008001,P004001,TRUE,HISPANIC OR LATINO ORIGIN ,,
P008002,P004002,TRUE,HISPANIC OR LATINO ORIGIN,Not Hispanic or Latino,
P008010,P004003,TRUE,HISPANIC OR LATINO ORIGIN,Hispanic or Latino,
P008001,P005001,TRUE,HISPANIC OR LATINO ORIGIN BY RACE ,,
P008002,P005002,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Not Hispanic or Latino:,
P008003,P005003,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Not Hispanic or Latino:,White alone
P008004,P005004,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Not Hispanic or Latino:,Black or African American alone
P008005,P005005,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Not Hispanic or Latino:,American Indian and Alaska Native alone
P008006,P005006,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Not Hispanic or Latino:,Asian alone
P008007,P005007,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Not Hispanic or Latino:,Native Hawaiian and Other Pacific Islander alone
P008008,P005008,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Not Hispanic or Latino:,Some Other Race alone
P008009,P005009,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Not Hispanic or Latino:,Two or More Races
P008010,P005010,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Hispanic or Latino:,
P008011,P005011,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Hispanic or Latino:,White alone
P008012,P005012,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Hispanic or Latino:,Black or African American alone
P008013,P005013,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Hispanic or Latino:,American Indian and Alaska Native alone
P008014,P005014,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Hispanic or Latino:,Asian alone
P008015,P005015,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Hispanic or Latino:,Native Hawaiian and Other Pacific Islander alone
P008016,P005016,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Hispanic or Latino:,Some Other Race alone
P008017,P005017,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Hispanic or Latino:,Two or More Races
P009001,P006001,TRUE,RACE (TOTAL RACES TALLIED) ,,
P009002,P006002,TRUE,RACE (TOTAL RACES TALLIED),White alone or in combination with one or more other races,
P009003,P006003,TRUE,RACE (TOTAL RACES TALLIED),Black or African American alone or in combination with one or more other races,
P009004,P006004,TRUE,RACE (TOTAL RACES TALLIED),American Indian and Alaska Native alone or in combination with one or more other races,
P009005,P006005,TRUE,RACE (TOTAL RACES TALLIED),Asian alone or in combination with one or more other races,
P009006,P006006,TRUE,RACE (TOTAL RACES TALLIED),Native Hawaiian and Other Pacific Islander alone or in combination with one or more other races,
P009007,P006007,TRUE,RACE (TOTAL RACES TALLIED),Some Other Race alone or in combination with one or more other races,
P010001,P007001,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED) ,,
P010002,P007002,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED),Not Hispanic or Latino:,
P010003,P007003,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED),Not Hispanic or Latino:,White alone or in combination with one or more other races
P010004,P007004,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED),Not Hispanic or Latino:,Black or African American alone or in combination with one or more other races
P010005,P007005,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED),Not Hispanic or Latino:,American Indian and Alaska Native alone or in combination with one or more other races
P010006,P007006,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED),Not Hispanic or Latino:,Asian alone or in combination with one or more other races
P010007,P007007,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED),Not Hispanic or Latino:,Native Hawaiian and Other Pacific Islander alone or in combination with one or more other races
P010008,P007008,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED),Not Hispanic or Latino:,Some Other Race alone or in combination with one or more other races
P010009,P007009,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED),Hispanic or Latino:,
P010010,P007010,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED),Hispanic or Latino:,White alone or in combination with one or more other races
P010011,P007011,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED),Hispanic or Latino:,Black or African American alone or in combination with one or more other races
P010012,P007012,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED),Hispanic or Latino:,American Indian and Alaska Native alone or in combination with one or more other races
P010013,P007013,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED),Hispanic or Latino:,Asian alone or in combination with one or more other races
P010014,P007014,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED),Hispanic or Latino:,Native Hawaiian and Other Pacific Islander alone or in combination with one or more other races
P010015,P007015,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED),Hispanic or Latino:,Some Other Race alone or in combination with one or more other races
P003001,P008001,TRUE,RACE ,,
P003002,P008002,TRUE,RACE,Population of one race:,
P003003,P008003,TRUE,RACE,Population of one race:,White alone
P003004,P008004,TRUE,RACE,Population of one race:,Black or African American alone
P003005,P008005,TRUE,RACE,Population of one race:,American Indian and Alaska Native alone
P003006,P008006,TRUE,RACE,Population of one race:,Asian alone
P006056,P011056,TRUE,"HISPANIC OR LATINO, AND NOT HISPANIC OR LATINO BY RACE FOR THE POPULATION 18 YEARS AND OVER",Not Hispanic or Latino:,Two or More Races:,Population of four races:,White; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander
P006057,P011057,TRUE,"HISPANIC OR LATINO, AND NOT HISPANIC OR LATINO BY RACE FOR THE POPULATION 18 YEARS AND OVER",Not Hispanic or Latino:,Two or More Races:,Population of four races:,White; American Indian and Alaska Native; Asian; Some Other Race
P006058,P011058,TRUE,"HISPANIC OR LATINO, AND NOT HISPANIC OR LATINO BY RACE FOR THE POPULATION 18 YEARS AND OVER",Not Hispanic or Latino:,Two or More Races:,Population of four races:,White; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race
P006059,P011059,TRUE,"HISPANIC OR LATINO, AND NOT HISPANIC OR LATINO BY RACE FOR THE POPULATION 18 YEARS AND OVER",Not Hispanic or Latino:,Two or More Races:,Population of four races:,White; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race
P006060,P011060,TRUE,"HISPANIC OR LATINO, AND NOT HISPANIC OR LATINO BY RACE FOR THE POPULATION 18 YEARS AND OVER",Not Hispanic or Latino:,Two or More Races:,Population of four races:,Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander
P006061,P011061,TRUE,"HISPANIC OR LATINO, AND NOT HISPANIC OR LATINO BY RACE FOR THE POPULATION 18 YEARS AND OVER",Not Hispanic or Latino:,Two or More Races:,Population of four races:,Black or African American; American Indian and Alaska Native; Asian; Some Other Race
P006062,P011062,TRUE,"HISPANIC OR LATINO, AND NOT HISPANIC OR LATINO BY RACE FOR THE POPULATION 18 YEARS AND OVER",Not Hispanic or Latino:,Two or More Races:,Population of four races:,Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race
P006063,P011063,TRUE,"HISPANIC OR LATINO, AND NOT HISPANIC OR LATINO BY RACE FOR THE POPULATION 18 YEARS AND OVER",Not Hispanic or Latino:,Two or More Races:,Population of four races:,Black or African American; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race
P006064,P011064,TRUE,"HISPANIC OR LATINO, AND NOT HISPANIC OR LATINO BY RACE FOR THE POPULATION 18 YEARS AND OVER",Not Hispanic or Latino:,Two or More Races:,Population of four races:,American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race
P006065,P011065,TRUE,"HISPANIC OR LATINO, AND NOT HISPANIC OR LATINO BY RACE FOR THE POPULATION 18 YEARS AND OVER",Not Hispanic or Latino:,Two or More Races:,Population of five races:,
P006066,P011066,TRUE,"HISPANIC OR LATINO, AND NOT HISPANIC OR LATINO BY RACE FOR THE POPULATION 18 YEARS AND OVER",Not Hispanic or Latino:,Two or More Races:,Population of five races:,White; Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander
P006067,P011067,TRUE,"HISPANIC OR LATINO, AND NOT HISPANIC OR LATINO BY RACE FOR THE POPULATION 18 YEARS AND OVER",Not Hispanic or Latino:,Two or More Races:,Population of five races:,White; Black or African American; American Indian and Alaska Native; Asian; Some Other Race
P006068,P011068,TRUE,"HISPANIC OR LATINO, AND NOT HISPANIC OR LATINO BY RACE FOR THE POPULATION 18 YEARS AND OVER",Not Hispanic or Latino:,Two or More Races:,Population of five races:,White; Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race
P006069,P011069,TRUE,"HISPANIC OR LATINO, AND NOT HISPANIC OR LATINO BY RACE FOR THE POPULATION 18 YEARS AND OVER",Not Hispanic or Latino:,Two or More Races:,Population of five races:,White; Black or African American; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race
P006070,P011070,TRUE,"HISPANIC OR LATINO, AND NOT HISPANIC OR LATINO BY RACE FOR THE POPULATION 18 YEARS AND OVER",Not Hispanic or Latino:,Two or More Races:,Population of five races:,White; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race
P006071,P011071,TRUE,"HISPANIC OR LATINO, AND NOT HISPANIC OR LATINO BY RACE FOR THE POPULATION 18 YEARS AND OVER",Not Hispanic or Latino:,Two or More Races:,Population of five races:,Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race
P006072,P011072,TRUE,"HISPANIC OR LATINO, AND NOT HISPANIC OR LATINO BY RACE FOR THE POPULATION 18 YEARS AND OVER",Not Hispanic or Latino:,Two or More Races:,Population of six races:,
P006073,P011073,TRUE,"HISPANIC OR LATINO, AND NOT HISPANIC OR LATINO BY RACE FOR THE POPULATION 18 YEARS AND OVER",Not Hispanic or Latino:,Two or More Races:,Population of six races:,White; Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race
P012001,P012001,TRUE,SEX BY AGE ,,,,
P012002,P012002,TRUE,SEX BY AGE,Male:,,,
P012003,P012003,TRUE,SEX BY AGE,Male:,Under 5 years,,
P012004,P012004,TRUE,SEX BY AGE,Male:,5 to 9 years,,
P012005,P012005,TRUE,SEX BY AGE,Male:,10 to 14 years,,
P012006,P012006,TRUE,SEX BY AGE,Male:,15 to 17 years,,
P012007,P012007,TRUE,SEX BY AGE,Male:,18 and 19 years
P012008,P012008,TRUE,SEX BY AGE,Male:,20 years
P012009,P012009,TRUE,SEX BY AGE,Male:,21 years
P012010,P012010,TRUE,SEX BY AGE,Male:,22 to 24 years
P012011,P012011,TRUE,SEX BY AGE,Male:,25 to 29 years
P012012,P012012,TRUE,SEX BY AGE,Male:,30 to 34 years
P012013,P012013,TRUE,SEX BY AGE,Male:,35 to 39 years
P012014,P012014,TRUE,SEX BY AGE,Male:,40 to 44 years
P012015,P012015,TRUE,SEX BY AGE,Male:,45 to 49 years
P012016,P012016,TRUE,SEX BY AGE,Male:,50 to 54 years
P012017,P012017,TRUE,SEX BY AGE,Male:,55 to 59 years
P012018,P012018,TRUE,SEX BY AGE,Male:,60 and 61 years
P012019,P012019,TRUE,SEX BY AGE,Male:,62 to 64 years
P012020,P012020,TRUE,SEX BY AGE,Male:,65 and 66 years
P012021,P012021,TRUE,SEX BY AGE,Male:,67 to 69 years
P012022,P012022,TRUE,SEX BY AGE,Male:,70 to 74 years
P012023,P012023,TRUE,SEX BY AGE,Male:,75 to 79 years
P012024,P012024,TRUE,SEX BY AGE,Male:,80 to 84 years
P012025,P012025,TRUE,SEX BY AGE,Male:,85 years and over
P012026,P012026,TRUE,SEX BY AGE,Female:,
P012027,P012027,TRUE,SEX BY AGE,Female:,Under 5 years
P012028,P012028,TRUE,SEX BY AGE,Female:,5 to 9 years
P012029,P012029,TRUE,SEX BY AGE,Female:,10 to 14 years
P012030,P012030,TRUE,SEX BY AGE,Female:,15 to 17 years
P012031,P012031,TRUE,SEX BY AGE,Female:,18 and 19 years
P012032,P012032,TRUE,SEX BY AGE,Female:,20 years
P012033,P012033,TRUE,SEX BY AGE,Female:,21 years
P012034,P012034,TRUE,SEX BY AGE,Female:,22 to 24 years
P012035,P012035,TRUE,SEX BY AGE,Female:,25 to 29 years
P012036,P012036,TRUE,SEX BY AGE,Female:,30 to 34 years
P012037,P012037,TRUE,SEX BY AGE,Female:,35 to 39 years
P012038,P012038,TRUE,SEX BY AGE,Female:,40 to 44 years
P012039,P012039,TRUE,SEX BY AGE,Female:,45 to 49 years
P012040,P012040,TRUE,SEX BY AGE,Female:,50 to 54 years
P012041,P012041,TRUE,SEX BY AGE,Female:,55 to 59 years
P012042,P012042,TRUE,SEX BY AGE,Female:,60 and 61 years
P012043,P012043,TRUE,SEX BY AGE,Female:,62 to 64 years
P012044,P012044,TRUE,SEX BY AGE,Female:,65 and 66 years
P012045,P012045,TRUE,SEX BY AGE,Female:,67 to 69 years
P012046,P012046,TRUE,SEX BY AGE,Female:,70 to 74 years
P012047,P012047,TRUE,SEX BY AGE,Female:,75 to 79 years
P012048,P012048,TRUE,SEX BY AGE,Female:,80 to 84 years
P012049,P012049,TRUE,SEX BY AGE,Female:,85 years and over
P013001,P013001,FALSE,MEDIAN AGE BY SEX   (1 expressed decimal),Both sexes,
P013002,P013002,FALSE,MEDIAN AGE BY SEX   (1 expressed decimal),Male,
P013003,P013003,FALSE,MEDIAN AGE BY SEX   (1 expressed decimal),Female,
P014001,P014001,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS ,,
P014002,P014002,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Male:,
P014003,P014003,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Male:,Under 1 year
P014004,P014004,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Male:,1 year
P014005,P014005,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Male:,2 years
P014006,P014006,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Male:,3 years
P014007,P014007,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Male:,4 years
P014008,P014008,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Male:,5 years
P014009,P014009,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Male:,6 years
P014010,P014010,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Male:,7 years
P014011,P014011,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Male:,8 years
P014012,P014012,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Male:,9 years
P014013,P014013,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Male:,10 years
P014014,P014014,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Male:,11 years
P014015,P014015,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Male:,12 years
P014016,P014016,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Male:,13 years
P014017,P014017,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Male:,14 years
P014018,P014018,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Male:,15 years
P014019,P014019,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Male:,16 years
P014020,P014020,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Male:,17 years
P014021,P014021,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Male:,18 years
P014022,P014022,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Male:,19 years
P014023,P014023,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Female:,
P014024,P014024,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Female:,Under 1 year
P014025,P014025,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Female:,1 year
P014026,P014026,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Female:,2 years
P014027,P014027,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Female:,3 years
P014028,P014028,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Female:,4 years
P014029,P014029,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Female:,5 years
P014030,P014030,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Female:,6 years
P014031,P014031,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Female:,7 years
P014032,P014032,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Female:,8 years
P014033,P014033,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Female:,9 years
P014034,P014034,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Female:,10 years
P014035,P014035,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Female:,11 years
P014036,P014036,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Female:,12 years
P014037,P014037,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Female:,13 years
P014038,P014038,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Female:,14 years
P014039,P014039,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Female:,15 years
P014040,P014040,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Female:,16 years
P014041,P014041,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Female:,17 years
P014042,P014042,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Female:,18 years
P014043,P014043,TRUE,SEX BY AGE FOR THE POPULATION UNDER 20 YEARS,Female:,19 years
H007001,P015001,TRUE,HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER BY RACE OF HOUSEHOLDER ,,
H007002,P015002,TRUE,HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER BY RACE OF HOUSEHOLDER,Not Hispanic or Latino householder:,
H007003,P015003,TRUE,HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER BY RACE OF HOUSEHOLDER,Not Hispanic or Latino householder:,Householder who is White alone
H007004,P015004,TRUE,HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER BY RACE OF HOUSEHOLDER,Not Hispanic or Latino householder:,Householder who is Black or African American alone
H007005,P015005,TRUE,HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER BY RACE OF HOUSEHOLDER,Not Hispanic or Latino householder:,Householder who is American Indian and Alaska Native alone
H007006,P015006,TRUE,HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER BY RACE OF HOUSEHOLDER,Not Hispanic or Latino householder:,Householder who is Asian alone 
H007007,P015007,TRUE,HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER BY RACE OF HOUSEHOLDER,Not Hispanic or Latino householder:,Householder who is Native Hawaiian and Other Pacific Islander alone
H007008,P015008,TRUE,HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER BY RACE OF HOUSEHOLDER,Not Hispanic or Latino householder:,Householder who is Some Other Race alone
H007009,P015009,TRUE,HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER BY RACE OF HOUSEHOLDER,Not Hispanic or Latino householder:,Householder who is Two or More Races
H007010,P015010,TRUE,HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER BY RACE OF HOUSEHOLDER,Hispanic or Latino householder:,
H007011,P015011,TRUE,HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER BY RACE OF HOUSEHOLDER,Hispanic or Latino householder:,Householder who is White alone
H007012,P015012,TRUE,HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER BY RACE OF HOUSEHOLDER,Hispanic or Latino householder:,Householder who is Black or African American alone
H007013,P015013,TRUE,HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER BY RACE OF HOUSEHOLDER,Hispanic or Latino householder:,Householder who is American Indian and Alaska Native alone
H007014,P015014,TRUE,HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER BY RACE OF HOUSEHOLDER,Hispanic or Latino householder:,Householder who is Asian alone 
H007015,P015015,TRUE,HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER BY RACE OF HOUSEHOLDER,Hispanic or Latino householder:,Householder who is Native Hawaiian and Other Pacific Islander alone
H007016,P015016,TRUE,HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER BY RACE OF HOUSEHOLDER,Hispanic or Latino householder:,Householder who is Some Other Race alone
H007017,P015017,TRUE,HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER BY RACE OF HOUSEHOLDER,Hispanic or Latino householder:,Householder who is Two or More Races
P016001,P016001,TRUE,POPULATION IN HOUSEHOLDS BY AGE ,,
P028002,P016002,TRUE,POPULATION IN HOUSEHOLDS BY AGE,Under 18 years,
P016001-P028002,P016003,TRUE,POPULATION IN HOUSEHOLDS BY AGE,18 years and over,
P017001,P017001,FALSE,AVERAGE HOUSEHOLD SIZE BY AGE   (2 expressed decimals),Total:,
,P017002,FALSE,AVERAGE HOUSEHOLD SIZE BY AGE   (2 expressed decimals),Total:,Under 18 years
,P017003,FALSE,AVERAGE HOUSEHOLD SIZE BY AGE   (2 expressed decimals),Total:,18 years and over
P018001,P018001,TRUE,HOUSEHOLD TYPE ,,,
P018006,P018002,TRUE,HOUSEHOLD TYPE,Family households:,,
P018007,P018003,TRUE,HOUSEHOLD TYPE,Family households:,Husband-wife family,
P018010,P018004,TRUE,HOUSEHOLD TYPE,Family households:,Other family:,
P018011,P018005,TRUE,HOUSEHOLD TYPE,Family households:,Other family:,"Male householder, no wife present"
P018014,P018006,TRUE,HOUSEHOLD TYPE,Family households:,Other family:,"Female householder, no husband present"
P018017,P018007,TRUE,HOUSEHOLD TYPE,Nonfamily households:,,
P026010,P018008,TRUE,HOUSEHOLD TYPE,Nonfamily households:,Householder living alone,
P026009-P026010,P018009,TRUE,HOUSEHOLD TYPE,Nonfamily households:,Householder not living alone,
P018001,P019001,TRUE,HOUSEHOLD SIZE BY HOUSEHOLD TYPE BY PRESENCE OF OWN CHILDREN ,,,
P018002,P019002,TRUE,HOUSEHOLD SIZE BY HOUSEHOLD TYPE BY PRESENCE OF OWN CHILDREN,1-person household:,,
P018003,P019003,TRUE,HOUSEHOLD SIZE BY HOUSEHOLD TYPE BY PRESENCE OF OWN CHILDREN,1-person household:,Male householder,
P018004,P019004,TRUE,HOUSEHOLD SIZE BY HOUSEHOLD TYPE BY PRESENCE OF OWN CHILDREN,1-person household:,Female householder,
P018005,P019005,TRUE,HOUSEHOLD SIZE BY HOUSEHOLD TYPE BY PRESENCE OF OWN CHILDREN,2-or-more-person household:,,
P018006,P019006,TRUE,HOUSEHOLD SIZE BY HOUSEHOLD TYPE BY PRESENCE OF OWN CHILDREN,2-or-more-person household:,Family households:,
P018007,P019007,TRUE,HOUSEHOLD SIZE BY HOUSEHOLD TYPE BY PRESENCE OF OWN CHILDREN,2-or-more-person household:,Family households:,Husband-wife family:
P018008,P019008,TRUE,HOUSEHOLD SIZE BY HOUSEHOLD TYPE BY PRESENCE OF OWN CHILDREN,2-or-more-person household:,Family households:,Husband-wife family:,With own children under 18 years,
P018009,P019009,TRUE,HOUSEHOLD SIZE BY HOUSEHOLD TYPE BY PRESENCE OF OWN CHILDREN,2-or-more-person household:,Family households:,Husband-wife family:,No own children under 18 years,
P018010,P019010,TRUE,HOUSEHOLD SIZE BY HOUSEHOLD TYPE BY PRESENCE OF OWN CHILDREN,2-or-more-person household:,Family households:,Other family:,,
P018011,P019011,TRUE,HOUSEHOLD SIZE BY HOUSEHOLD TYPE BY PRESENCE OF OWN CHILDREN,2-or-more-person household:,Family households:,Other family:,"Male householder, no wife present:",
P018012,P019012,TRUE,HOUSEHOLD SIZE BY HOUSEHOLD TYPE BY PRESENCE OF OWN CHILDREN,2-or-more-person household:,Family households:,Other family:,"Male householder, no wife present:",With own children under 18 years
P018013,P019013,TRUE,HOUSEHOLD SIZE BY HOUSEHOLD TYPE BY PRESENCE OF OWN CHILDREN,2-or-more-person household:,Family households:,Other family:,"Male householder, no wife present:",No own children under 18 years
P018014,P019014,TRUE,HOUSEHOLD SIZE BY HOUSEHOLD TYPE BY PRESENCE OF OWN CHILDREN,2-or-more-person household:,Family households:,Other family:,"Female householder, no husband present:",
P018015,P019015,TRUE,HOUSEHOLD SIZE BY HOUSEHOLD TYPE BY PRESENCE OF OWN CHILDREN,2-or-more-person household:,Family households:,Other family:,"Female householder, no husband present:",With own children under 18 years
P018016,P019016,TRUE,HOUSEHOLD SIZE BY HOUSEHOLD TYPE BY PRESENCE OF OWN CHILDREN,2-or-more-person household:,Family households:,Other family:,"Female householder, no husband present:",No own children under 18 years
P018017,P019017,TRUE,HOUSEHOLD SIZE BY HOUSEHOLD TYPE BY PRESENCE OF OWN CHILDREN,2-or-more-person household:,Nonfamily households:,,,
P018018,P019018,TRUE,HOUSEHOLD SIZE BY HOUSEHOLD TYPE BY PRESENCE OF OWN CHILDREN,2-or-more-person household:,Nonfamily households:,Male householder,,
P018019,P019019,TRUE,HOUSEHOLD SIZE BY HOUSEHOLD TYPE BY PRESENCE OF OWN CHILDREN,2-or-more-person household:,Nonfamily households:,Female householder,,
P019001,P020001,TRUE,HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE BY AGE OF PEOPLE UNDER 18 YEARS ,,,,,
P019002,P020002,TRUE,HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE BY AGE OF PEOPLE UNDER 18 YEARS,Households with one or more people under 18 years:,,,,
P019003,P020003,TRUE,HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE BY AGE OF PEOPLE UNDER 18 YEARS,Households with one or more people under 18 years:,Family households:,,,
P019004,P020004,TRUE,HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE BY AGE OF PEOPLE UNDER 18 YEARS,Households with one or more people under 18 years:,Family households:,Husband-wife family:,,
