P001001	P001001	True	TOTAL POPULATION 
P002001	P002001	True	URBAN AND RURAL 
P002002	P002002	True	URBAN AND RURAL	Urban:
P002003	P002003	True	URBAN AND RURAL	Urban:	Inside urbanized areas
P002004	P002004	True	URBAN AND RURAL	Urban:	Inside urban clusters
P002005	P002005	True	URBAN AND RURAL	Rural
P002006	P002006	True	URBAN AND RURAL	Not defined for this file
P007001	P003001	True	RACE 
P007002	P003002	True	RACE	White alone
P007003	P003003	True	RACE	Black or African American alone
P007004	P003004	True	RACE	American Indian and Alaska Native alone
P007005	P003005	True	RACE	Asian alone
P007006	P003006	True	RACE	Native Hawaiian and Other Pacific Islander alone
P007007	P003007	True	RACE	Some Other Race alone
P007008	P003008	True	RACE	Two or More Races
P001001	P004001	True	HISPANIC OR LATINO ORIGIN 
P001001-P011001	P004002	True	HISPANIC OR LATINO ORIGIN	Not Hispanic or Latino
P011001	P004003	True	HISPANIC OR LATINO ORIGIN	Hispanic or Latino
P008001	P005001	True	HISPANIC OR LATINO ORIGIN BY RACE 
P008002	P005002	True	HISPANIC OR LATINO ORIGIN BY RACE	Not Hispanic or Latino:
P008003	P005003	True	HISPANIC OR LATINO ORIGIN BY RACE	Not Hispanic or Latino:	White alone
P008004	P005004	True	HISPANIC OR LATINO ORIGIN BY RACE	Not Hispanic or Latino:	Black or African American alone
P008005	P005005	True	HISPANIC OR LATINO ORIGIN BY RACE	Not Hispanic or Latino:	American Indian and Alaska Native alone
P008006	P005006	True	HISPANIC OR LATINO ORIGIN BY RACE	Not Hispanic or Latino:	Asian alone
P008007	P005007	True	HISPANIC OR LATINO ORIGIN BY RACE	Not Hispanic or Latino:	Native Hawaiian and Other Pacific Islander alone
P008008	P005008	True	HISPANIC OR LATINO ORIGIN BY RACE	Not Hispanic or Latino:	Some Other Race alone
P008009	P005009	True	HISPANIC OR LATINO ORIGIN BY RACE	Not Hispanic or Latino:	Two or More Races
P008010	P005010	True	HISPANIC OR LATINO ORIGIN BY RACE	Hispanic or Latino:
P008011	P005011	True	HISPANIC OR LATINO ORIGIN BY RACE	Hispanic or Latino:	White alone
P008012	P005012	True	HISPANIC OR LATINO ORIGIN BY RACE	Hispanic or Latino:	Black or African American alone
P008013	P005013	True	HISPANIC OR LATINO ORIGIN BY RACE	Hispanic or Latino:	American Indian and Alaska Native alone
P008014	P005014	True	HISPANIC OR LATINO ORIGIN BY RACE	Hispanic or Latino:	Asian alone
P008015	P005015	True	HISPANIC OR LATINO ORIGIN BY RACE	Hispanic or Latino:	Native Hawaiian and Other Pacific Islander alone
P008016	P005016	True	HISPANIC OR LATINO ORIGIN BY RACE	Hispanic or Latino:	Some Other Race alone
P008017	P005017	True	HISPANIC OR LATINO ORIGIN BY RACE	Hispanic or Latino:	Two or More Races
P009001	P006001	True	RACE (TOTAL RACES TALLIED) 
P009002	P006002	True	RACE (TOTAL RACES TALLIED)	White alone or in combination with one or more other races
P009003	P006003	True	RACE (TOTAL RACES TALLIED)	Black or African American alone or in combination with one or more other races
P009004	P006004	True	RACE (TOTAL RACES TALLIED)	American Indian and Alaska Native alone or in combination with one or more other races
P009005	P006005	True	RACE (TOTAL RACES TALLIED)	Asian alone or in combination with one or more other races
P009006	P006006	True	RACE (TOTAL RACES TALLIED)	Native Hawaiian and Other Pacific Islander alone or in combination with one or more other races
P009007	P006007	True	RACE (TOTAL RACES TALLIED)	Some Other Race alone or in combination with one or more other races
P010001	P007001	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED) 
P010002	P007002	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Not Hispanic or Latino:
P010003	P007003	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Not Hispanic or Latino:	White alone or in combination with one or more other races
P010004	P007004	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Not Hispanic or Latino:	Black or African American alone or in combination with one or more other races
P010005	P007005	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Not Hispanic or Latino:	American Indian and Alaska Native alone or in combination with one or more other races
P010006	P007006	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Not Hispanic or Latino:	Asian alone or in combination with one or more other races
P010007	P007007	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Not Hispanic or Latino:	Native Hawaiian and Other Pacific Islander alone or in combination with one or more other races
P010008	P007008	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Not Hispanic or Latino:	Some Other Race alone or in combination with one or more other races
P010009	P007009	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Hispanic or Latino:
P010010	P007010	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Hispanic or Latino:	White alone or in combination with one or more other races
P010011	P007011	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Hispanic or Latino:	Black or African American alone or in combination with one or more other races
P010012	P007012	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Hispanic or Latino:	American Indian and Alaska Native alone or in combination with one or more other races
P010013	P007013	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Hispanic or Latino:	Asian alone or in combination with one or more other races
P010014	P007014	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Hispanic or Latino:	Native Hawaiian and Other Pacific Islander alone or in combination with one or more other races
P010015	P007015	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Hispanic or Latino:	Some Other Race alone or in combination with one or more other races
P003001	P008001	True	RACE 
P003002	P008002	True	RACE	Population of one race:
P003003	P008003	True	RACE	Population of one race:	White alone
P003004	P008004	True	RACE	Population of one race:	Black or African American alone
P003005	P008005	True	RACE	Population of one race:	American Indian and Alaska Native alone
P003006	P008006	True	RACE	Population of one race:	Asian alone
P003007	P008007	True	RACE	Population of one race:	Native Hawaiian and Other Pacific Islander alone
P003008	P008008	True	RACE	Population of one race:	Some Other Race alone
P003009	P008009	True	RACE	Two or More Races:    
P003010	P008010	True	RACE	Two or More Races:	Population of two races:
P034008	P038008	True	FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN	Other family:
P034009	P038009	True	FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN	Other family:	Male householder, no wife present:
P034010	P038010	True	FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN	Other family:	Male householder, no wife present:	With own children under 18 years:
P034011	P038011	True	FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN	Other family:	Male householder, no wife present:	With own children under 18 years:	Under 6 years only
P034012	P038012	True	FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN	Other family:	Male householder, no wife present:	With own children under 18 years:	Under 6 years and 6 to 17 years
P034013	P038013	True	FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN	Other family:	Male householder, no wife present:	With own children under 18 years:	6 to 17 years only
P034014	P038014	True	FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN	Other family:	Male householder, no wife present:	No own children under 18 years
P034015	P038015	True	FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN	Other family:	Female householder, no husband present:
P034016	P038016	True	FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN	Other family:	Female householder, no husband present:	With own children under 18 years:
P034017	P038017	True	FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN	Other family:	Female householder, no husband present:	With own children under 18 years:	Under 6 years only
P034018	P038018	True	FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN	Other family:	Female householder, no husband present:	With own children under 18 years:	Under 6 years and 6 to 17 years
P034019	P038019	True	FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN	Other family:	Female householder, no husband present:	With own children under 18 years:	6 to 17 years only
P034020	P038020	True	FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN	Other family:	Female householder, no husband present:	No own children under 18 years
P035001	P039001	True	FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN 
P035002	P039002	True	FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN	Husband-wife family:
P035003	P039003	True	FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN	Husband-wife family:	With related children under 18 years:
P035004	P039004	True	FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN	Husband-wife family:	With related children under 18 years:	Under 6 years only
P035005	P039005	True	FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN	Husband-wife family:	With related children under 18 years:	Under 6 years and 6 to 17 years
P035006	P039006	True	FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN	Husband-wife family:	With related children under 18 years:	6 to 17 years only
P035007	P039007	True	FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN	Husband-wife family:	No related children under 18 years
P035008	P039008	True	FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN	Other family:
P035009	P039009	True	FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN	Other family:	Male householder, no wife present:
P035010	P039010	True	FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN	Other family:	Male householder, no wife present:	With related children under 18 years:
P035011	P039011	True	FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN	Other family:	Male householder, no wife present:	With related children under 18 years:	Under 6 years only
P035012	P039012	True	FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN	Other family:	Male householder, no wife present:	With related children under 18 years:	Under 6 years and 6 to 17 years
P035013	P039013	True	FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN	Other family:	Male householder, no wife present:	With related children under 18 years:	6 to 17 years only
P035014	P039014	True	FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN	Other family:	Male householder, no wife present:	No related children under 18 years
P035015	P039015	True	FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN	Other family:	Female householder, no husband present:
P035016	P039016	True	FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN	Other family:	Female householder, no husband present:	With related children under 18 years:
P035017	P039017	True	FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN	Other family:	Female householder, no husband present:	With related children under 18 years:	Under 6 years only
P035018	P039018	True	FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN	Other family:	Female householder, no husband present:	With related children under 18 years:	Under 6 years and 6 to 17 years
P035019	P039019	True	FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN	Other family:	Female householder, no husband present:	With related children under 18 years:	6 to 17 years only
P035020	P039020	True	FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN	Other family:	Female householder, no husband present:	No related children under 18 years
P036001	P040001	True	FAMILY TYPE AND AGE FOR OWN CHILDREN UNDER 18 YEARS 
P036002	P040002	True	FAMILY TYPE AND AGE FOR OWN CHILDREN UNDER 18 YEARS	In husband-wife families:
P036003	P040003	True	FAMILY TYPE AND AGE FOR OWN CHILDREN UNDER 18 YEARS	In husband-wife families:	Under 3 years
P036004	P040004	True	FAMILY TYPE AND AGE FOR OWN CHILDREN UNDER 18 YEARS	In husband-wife families:	3 and 4 years
P036005	P040005	True	FAMILY TYPE AND AGE FOR OWN CHILDREN UNDER 18 YEARS	In husband-wife families:	5 years
P036006	P040006	True	FAMILY TYPE AND AGE FOR OWN CHILDREN UNDER 18 YEARS	In husband-wife families:	6 to 11 years
P036007	P040007	True	FAMILY TYPE AND AGE FOR OWN CHILDREN UNDER 18 YEARS	In husband-wife families:	12 to 17 years
P036008	P040008	True	FAMILY TYPE AND AGE FOR OWN CHILDREN UNDER 18 YEARS	In other families:
P036009	P040009	True	FAMILY TYPE AND AGE FOR OWN CHILDREN UNDER 18 YEARS	In other families:	Male householder, no wife present:
P036010	P040010	True	FAMILY TYPE AND AGE FOR OWN CHILDREN UNDER 18 YEARS	In other families:	Male householder, no wife present:	Under 3 years
P036011	P040011	True	FAMILY TYPE AND AGE FOR OWN CHILDREN UNDER 18 YEARS	In other families:	Male householder, no wife present:	3 and 4 years
P036012	P040012	True	FAMILY TYPE AND AGE FOR OWN CHILDREN UNDER 18 YEARS	In other families:	Male householder, no wife present:	5 years
P036013	P040013	True	FAMILY TYPE AND AGE FOR OWN CHILDREN UNDER 18 YEARS	In other families:	Male householder, no wife present:	6 to 11 years
P036014	P040014	True	FAMILY TYPE AND AGE FOR OWN CHILDREN UNDER 18 YEARS	In other families:	Male householder, no wife present:	12 to 17 years
P036015	P040015	True	FAMILY TYPE AND AGE FOR OWN CHILDREN UNDER 18 YEARS	In other families:	Female householder, no husband present:
P036016	P040016	True	FAMILY TYPE AND AGE FOR OWN CHILDREN UNDER 18 YEARS	In other families:	Female householder, no husband present:	Under 3 years
P036017	P040017	True	FAMILY TYPE AND AGE FOR OWN CHILDREN UNDER 18 YEARS	In other families:	Female householder, no husband present:	3 and 4 years
P036018	P040018	True	FAMILY TYPE AND AGE FOR OWN CHILDREN UNDER 18 YEARS	In other families:	Female householder, no husband present:	5 years
P036019	P040019	True	FAMILY TYPE AND AGE FOR OWN CHILDREN UNDER 18 YEARS	In other families:	Female householder, no husband present:	6 to 11 years
P036020	P040020	True	FAMILY TYPE AND AGE FOR OWN CHILDREN UNDER 18 YEARS	In other families:	Female householder, no husband present:	12 to 17 years
	P041001	True	AGE OF GRANDCHILDREN UNDER 18 YEARS LIVING WITH A GRANDPARENT HOUSEHOLDER 
	P041002	True	AGE OF GRANDCHILDREN UNDER 18 YEARS LIVING WITH A GRANDPARENT HOUSEHOLDER	Under 3 years
	P041003	True	AGE OF GRANDCHILDREN UNDER 18 YEARS LIVING WITH A GRANDPARENT HOUSEHOLDER	3 and 4 years
	P041004	True	AGE OF GRANDCHILDREN UNDER 18 YEARS LIVING WITH A GRANDPARENT HOUSEHOLDER	5 years
	P041005	True	AGE OF GRANDCHILDREN UNDER 18 YEARS LIVING WITH A GRANDPARENT HOUSEHOLDER	6 to 11 years
	P041006	True	AGE OF GRANDCHILDREN UNDER 18 YEARS LIVING WITH A GRANDPARENT HOUSEHOLDER	12 to 17 years
P037001	P042001	True	GROUP QUARTERS POPULATION BY GROUP QUARTERS TYPE 
P037002	P042002	True	GROUP QUARTERS POPULATION BY GROUP QUARTERS TYPE	Institutionalized population (101-106, 201-203, 301, 401-405):
P037003	P042003	True	GROUP QUARTERS POPULATION BY GROUP QUARTERS TYPE	Institutionalized population (101-106, 201-203, 301, 401-405):	Correctional facilities for adults (101-106)
	P042004	True	GROUP QUARTERS POPULATION BY GROUP QUARTERS TYPE	Institutionalized population (101-106, 201-203, 301, 401-405):	Juvenile facilities (201-203)
P037004	P042005	True	GROUP QUARTERS POPULATION BY GROUP QUARTERS TYPE	Institutionalized population (101-106, 201-203, 301, 401-405):	Nursing facilities/Skilled-nursing facilities (301)
P037005	P042006	True	GROUP QUARTERS POPULATION BY GROUP QUARTERS TYPE	Institutionalized population (101-106, 201-203, 301, 401-405):	Other institutional facilities (401-405)
P037006	P042007	True	GROUP QUARTERS POPULATION BY GROUP QUARTERS TYPE	Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):
P037007	P042008	True	GROUP QUARTERS POPULATION BY GROUP QUARTERS TYPE	Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):	College/University student housing (501)
P037008	P042009	True	GROUP QUARTERS POPULATION BY GROUP QUARTERS TYPE	Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):	Military quarters (601-602)
P037009	P042010	True	GROUP QUARTERS POPULATION BY GROUP QUARTERS TYPE	Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):	Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904)
P038001	P043001	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE 
P038002	P043002	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:
P038003	P043003	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	Under 18 years:
P038004	P043004	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	Under 18 years:	Institutionalized population (101-106, 201-203, 301, 401-405):
P038005	P043005	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	Under 18 years:	Institutionalized population (101-106, 201-203, 301, 401-405):	Correctional facilities for adults (101-106)
	P043006	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	Under 18 years:	Institutionalized population (101-106, 201-203, 301, 401-405):	Juvenile facilities (201-203)
P038006	P043007	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	Under 18 years:	Institutionalized population (101-106, 201-203, 301, 401-405):	Nursing facilities/Skilled-nursing facilities (301)
P038007	P043008	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	Under 18 years:	Institutionalized population (101-106, 201-203, 301, 401-405):	Other institutional facilities (401-405)
P038008	P043009	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	Under 18 years:	Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):
P038009	P043010	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	Under 18 years:	Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):	College/University student housing (501)
P038010	P043011	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	Under 18 years:	Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):	Military quarters (601-602)
P038011	P043012	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	Under 18 years:	Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):	Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904)
P038012	P043013	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	18 to 64 years:
P038013	P043014	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	18 to 64 years:	Institutionalized population (101-106, 201-203, 301, 401-405):
P038014	P043015	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	18 to 64 years:	Institutionalized population (101-106, 201-203, 301, 401-405):	Correctional facilities for adults (101-106)
	P043016	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	18 to 64 years:	Institutionalized population (101-106, 201-203, 301, 401-405):	Juvenile facilities (201-203)
P038015	P043017	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	18 to 64 years:	Institutionalized population (101-106, 201-203, 301, 401-405):	Nursing facilities/Skilled-nursing facilities (301)
P038016	P043018	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	18 to 64 years:	Institutionalized population (101-106, 201-203, 301, 401-405):	Other institutional facilities (401-405)
P038017	P043019	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	18 to 64 years:	Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):
P038018	P043020	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	18 to 64 years:	Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):	College/University student housing (501)
P038019	P043021	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	18 to 64 years:	Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):	Military quarters (601-602)
P038020	P043022	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	18 to 64 years:	Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):	Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904)
P038021	P043023	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	65 years and over:
P038022	P043024	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	65 years and over:	Institutionalized population (101-106, 201-203, 301, 401-405):
P038023	P043025	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	65 years and over:	Institutionalized population (101-106, 201-203, 301, 401-405):	Correctional facilities for adults (101-106)
	P043026	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	65 years and over:	Institutionalized population (101-106, 201-203, 301, 401-405):	Juvenile facilities (201-203)
P038024	P043027	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	65 years and over:	Institutionalized population (101-106, 201-203, 301, 401-405):	Nursing facilities/Skilled-nursing facilities (301)
P038025	P043028	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	65 years and over:	Institutionalized population (101-106, 201-203, 301, 401-405):	Other institutional facilities (401-405)
P038026	P043029	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	65 years and over:	Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):
P038027	P043030	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	65 years and over:	Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):	College/University student housing (501)
P038028	P043031	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	65 years and over:	Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):	Military quarters (601-602)
P038029	P043032	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Male:	65 years and over:	Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):	Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904)
P038030	P043033	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Female:
P038031	P043034	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Female:	Under 18 years:
P038032	P043035	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Female:	Under 18 years:	Institutionalized population (101-106, 201-203, 301, 401-405):
P038033	P043036	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Female:	Under 18 years:	Institutionalized population (101-106, 201-203, 301, 401-405):	Correctional facilities for adults (101-106)
	P043037	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Female:	Under 18 years:	Institutionalized population (101-106, 201-203, 301, 401-405):	Juvenile facilities (201-203)
P038034	P043038	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Female:	Under 18 years:	Institutionalized population (101-106, 201-203, 301, 401-405):	Nursing facilities/Skilled-nursing facilities (301)
P038035	P043039	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Female:	Under 18 years:	Institutionalized population (101-106, 201-203, 301, 401-405):	Other institutional facilities (401-405)
P038036	P043040	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Female:	Under 18 years:	Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):
P038037	P043041	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Female:	Under 18 years:	Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):	College/University student housing (501)
P038038	P043042	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Female:	Under 18 years:	Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):	Military quarters (601-602)
P038039	P043043	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Female:	Under 18 years:	Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):	Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904)
P038040	P043044	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Female:	18 to 64 years:
P038041	P043045	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Female:	18 to 64 years:	Institutionalized population (101-106, 201-203, 301, 401-405):
P038042	P043046	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Female:	18 to 64 years:	Institutionalized population (101-106, 201-203, 301, 401-405):	Correctional facilities for adults (101-106)
	P043047	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Female:	18 to 64 years:	Institutionalized population (101-106, 201-203, 301, 401-405):	Juvenile facilities (201-203)
P038043	P043048	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Female:	18 to 64 years:	Institutionalized population (101-106, 201-203, 301, 401-405):	Nursing facilities/Skilled-nursing facilities (301)
P038044	P043049	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Female:	18 to 64 years:	Institutionalized population (101-106, 201-203, 301, 401-405):	Other institutional facilities (401-405)
P038045	P043050	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Female:	18 to 64 years:	Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):
P038046	P043051	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Female:	18 to 64 years:	Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):	College/University student housing (501)
P038047	P043052	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Female:	18 to 64 years:	Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):	Military quarters (601-602)
P038048	P043053	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Female:	18 to 64 years:	Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):	Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904)
P038049	P043054	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Female:	65 years and over:
P038050	P043055	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Female:	65 years and over:	Institutionalized population (101-106, 201-203, 301, 401-405):
P038051	P043056	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Female:	65 years and over:	Institutionalized population (101-106, 201-203, 301, 401-405):	Correctional facilities for adults (101-106)
	P043057	True	GROUP QUARTERS POPULATION BY SEX BY AGE BY GROUP QUARTERS TYPE	Female:	65 years and over:	Institutionalized population (101-106, 201-203, 301, 401-405):	Juvenile facilities (201-203)
